Calah,Noun,|Calahs|
Caleb,Noun,|Calebs|
calf,Noun,|calves|
Calneh,Noun,|Calnehs|
camel,Noun,|camels|
camp,Noun,|camps|
Cana,Noun,|Canas|
Canaan,Noun,|Canaans|
Canaanite,Noun,|Canaanites|
candle,Noun,|candles|
Capernaum,Noun,|Capernaums|
Caphtorite,Noun,|Caphtorites|
captain,Noun,|captains|
Carcas,Noun,|Carcases|
Carmel,Noun,|Carmels|
Carmi,Noun,|Carmis|
carpenter,Noun,|carpenters|
Carshena,Noun,|Carshenas|
Casluhite,Noun,|Casluhites|
castanet,Noun,|castanets|
cat,Noun,|cats|
cattle,Noun,|cattle|
cave,Noun,|caves|
cedar,Noun,|cedar|
cemetery,Noun,|cemeteries|
center,Noun,|centers|
centimeter,Noun,|centimeters|
chaff,Noun,|chaff|
chain,Noun,|chains|
chair,Noun,|chairs|
Chaldea,Noun,|Chaldeas|
characteristic,Noun,|characteristics|
chariot,Noun,|chariots|
chasm,Noun,|chasms|
cheek,Noun,|cheeks|
cheese,Noun,|cheese|
Chemosh,Noun,|Chemoshes|
cherub,Noun,|cherubim|
chest,Noun,|chests|
chicken,Noun,|chickens|
chief,Noun,|chiefs|
Chief,Noun,|Chiefs|
child,Noun,|children|
choice,Noun,|choices|
Christ,Noun,|Christs|
Christian,Noun,|Christians|
church,Noun,|churches|
Chuza,Noun,|Chuzas|
Cilicia,Noun,|Cilicias|
circle,Noun,|circles|
citizen,Noun,|citizens|
city,Noun,|cities|
clan,Noun,|clans|
claw,Noun,|claws|
clay,Noun,|clay|
Clement,Noun,|Clements|
Cleopas,Noun,|Cleopases|
cliff,Noun,|cliffs|
clinic,Noun,|clinics|
cloth,Noun,|cloths|
clothes,Noun,|clothes|
cloud,Noun,|clouds|
club,Noun,|clubs|
coat,Noun,|coats|
coffin,Noun,|coffins|
coin,Noun,|coins|
cold,Noun,|colds|
color,Noun,|colors|
Colosse,Noun,|Colosses|
Colossians,Noun,|Colossians|
colt,Noun,|colts|
comb,Noun,|combs|
command,Noun,|commands|
commander,Noun,|commanders|
commandment,Noun,|commandments|
companion,Noun,|companions|
concubine,Noun,|concubines|
condom,Noun,|condoms|
container,Noun,|containers|
copper,Noun,|copper|
copy,Noun,|copies|
cor,Noun,|cors|
corban,Noun,|corbans|
corner,Noun,|corners|
corpse,Noun,|corpses|
Cosam,Noun,|Cosams|
couch,Noun,|couches|
country,Noun,|countries|
courage,Noun,|courage|
court,Noun,|courts|
courtyard,Noun,|courtyards|
cousin,Noun,|cousins|
covenant,Noun,|covenants|
cover,Noun,|covers|
cow,Noun,|cows|
creature,Noun,|creatures|
Crete,Noun,|Cretes|
criminal,Noun,|criminals|
crop,Noun,|crops|
cross,Noun,|crosses|
crowd,Noun,|crowds|
crown,Noun,|crowns|
cub,Noun,|cubs|
cubit,Noun,|cubits|
cup,Noun,|cups|
curtain,Noun,|curtains|
curve,Noun,|curves|
Cush,Noun,|Cushes|
Cushan-Rishathaim,Noun,|Cushan-Rishathaims|
cushion,Noun,|cushions|
custom,Noun,|customs|
cymbal,Noun,|cymbals|
Cyrene,Noun,|Cyrenes|
Cyrus,Noun,|Cyruses|
Dabbesheth,Noun,|Dabbesheths|
Daberath,Noun,|Daberaths|
Dagon,Noun,|Dagons|
Dalmanutha,Noun,|Dalmanuthas|
Dalphon,Noun,|Dalphons|
Damascus,Noun,|Damascuses|
Dan,Noun,|Dans|
Daniel,Noun,|Daniels|
Danite,Noun,|Danites|
Dannah,Noun,|Dannahs|
Darda,Noun,|Dardas|
Darius,Noun,|Dariuses|
darkness,Noun,|darknesses|
Darkon,Noun,|Darkons|
date,Noun,|dates|
daughter,Noun,|daughters|
daughter-in-law,Noun,|daughters-in-law|
David,Noun,|Davids|
day,Noun,|days|
deacon,Noun,|deacons|
dead,Noun,|dead|
death,Noun,|deaths|
Debir,Noun,|Debirs|
Deborah,Noun,|Deborahs|
debt,Noun,|debts|
